parent_concept_id	parent_concept_name	parent_concept_code	concept_synonym_name
46269774	Severe persistent allergic asthma uncontrolled	10675671000119107	Severe persistent allergic asthma uncontrolled
257007	Allergic rhinitis	61582004	Allergic rhinitis (disorder)
257007	Allergic rhinitis	61582004	Allergic rhinitis
257007	Allergic rhinitis	61582004	Atopic rhinitis
257007	Allergic rhinitis	61582004	AR - Allergic rhinitis
257007	Allergic rhinitis	61582004	Allergic rhinitis due to allergen
46270029	Mild persistent asthma co-occurrent with allergic rhinitis	125011000119100	Mild persistent asthma co-occurrent with allergic rhinitis (disorder)
46270029	Mild persistent asthma co-occurrent with allergic rhinitis	125011000119100	Mild persistent asthma co-occurrent with allergic rhinitis
46269767	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis	10674711000119105	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis
46269767	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis	10674711000119105	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis (disorder)
45769352	Acute severe exacerbation of mild persistent asthma	707981009	Acute severe exacerbation of mild persistent asthma (disorder)
45769352	Acute severe exacerbation of mild persistent asthma	707981009	Acute severe exacerbation of mild persistent asthma
45769351	Acute severe exacerbation of moderate persistent asthma	707980005	Acute severe exacerbation of moderate persistent asthma (disorder)
45769351	Acute severe exacerbation of moderate persistent asthma	707980005	Acute severe exacerbation of moderate persistent asthma
46269767	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis	10674711000119105	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis
46269767	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis	10674711000119105	Acute severe exacerbation of asthma co-occurrent with allergic rhinitis (disorder)
46273454	Moderate persistent asthma co-occurrent with allergic rhinitis	125001000119103	Moderate persistent asthma co-occurrent with allergic rhinitis (disorder)
46273454	Moderate persistent asthma co-occurrent with allergic rhinitis	125001000119103	Moderate persistent asthma co-occurrent with allergic rhinitis
46271834	Finding of condition of completely dentate teeth	710091005	Finding of condition of completely dentate teeth (finding)
46271834	Finding of condition of completely dentate teeth	710091005	Finding of condition of completely dentate teeth
4318859	Neonatal encephalopathy	95628005	Neonatal encephalopathy (disorder)
4318859	Neonatal encephalopathy	95628005	Neonatal encephalopathy
46273710	Finding of location and extent of edentulous area of oral cavity	709027003	Finding of location and extent of edentulous area of oral cavity
46273710	Finding of location and extent of edentulous area of oral cavity	709027003	Finding of location and extent of edentulous area of oral cavity (finding)
4085075	At risk - finding	281694009	Finding of at risk (finding)
4085075	At risk - finding	281694009	Finding of at risk
4085075	At risk - finding	281694009	Finding related to risk factor
4085075	At risk - finding	281694009	At risk state
4085075	At risk - finding	281694009	At risk - finding
46273811	Severely compromised occlusal scheme	709991008	Severely compromised occlusal scheme (finding)
46273811	Severely compromised occlusal scheme	709991008	Severely compromised occlusal scheme
46273811	Severely compromised occlusal scheme	709991008	Severely compromised occlusal scheme (finding)
46273811	Severely compromised occlusal scheme	709991008	Severely compromised occlusal scheme
4136193	Physical health problems	413320001	Physical health problems (finding)
4136193	Physical health problems	413320001	Physical health problems
443219	Dental occlusion finding	278656008	Dental occlusion finding (finding)
443219	Dental occlusion finding	278656008	Dental occlusion finding
443219	Dental occlusion finding	278656008	Dental occlusion observation
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4145356	Severe persistent asthma	426656000	Severe persistent asthma
4145356	Severe persistent asthma	426656000	Severe persistent asthma (disorder)
257007	Allergic rhinitis	61582004	Allergic rhinitis (disorder)
257007	Allergic rhinitis	61582004	Allergic rhinitis
257007	Allergic rhinitis	61582004	Atopic rhinitis
257007	Allergic rhinitis	61582004	AR - Allergic rhinitis
257007	Allergic rhinitis	61582004	Allergic rhinitis due to allergen
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
435243	Alcohol dependence	66590003	Alcohol dependence
435243	Alcohol dependence	66590003	Alcohol dependence (disorder)
435243	Alcohol dependence	66590003	Chronic alcoholism
435243	Alcohol dependence	66590003	Alcohol dependence syndrome
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction (disorder)
4031168	Sepsis-associated organ dysfunction	238151006	Sepsis-associated organ dysfunction
4281516	Gingivitis	66383009	Gingivitis
4281516	Gingivitis	66383009	Gingivitis (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
432898	Severe intellectual disability	40700009	Severe mental retardation (Intelligence Quotient 20-34)
432898	Severe intellectual disability	40700009	Severe mental retardation (I.Q. 20-34)
432898	Severe intellectual disability	40700009	Severe intellectual development disorder
432898	Severe intellectual disability	40700009	Severe intellectual disability (disorder)
432898	Severe intellectual disability	40700009	Severe mental handicap
432898	Severe intellectual disability	40700009	Severe intellectual disability
4043239	Complicated hereditary spastic paraplegia	230261006	Complicated hereditary spastic paraplegia (disorder)
4043239	Complicated hereditary spastic paraplegia	230261006	Complicated hereditary spastic paraplegia
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
4046079	Distal spinal muscular atrophy	230247001	Distal spinal muscular atrophy
4046079	Distal spinal muscular atrophy	230247001	Distal spinal muscular atrophy (disorder)
4256228	Respiratory failure	409622000	Respiratory failure (disorder)
4256228	Respiratory failure	409622000	Respiratory failure
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature (disorder)
4274970	Multiple malformation syndrome with facial defects as major feature	65094009	Multiple malformation syndrome with facial defects as major feature
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system (disorder)
4180314	Hereditary disorder of nervous system	363235000	Hereditary disorder of nervous system
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome
4049221	Hearing loss associated with syndrome	232333009	Hearing loss associated with syndrome (disorder)
4049221	Hearing loss associated with syndrome	232333009	Syndromal deafness
4320816	Congenital hearing disorder	95827002	Congenital hearing disorder
4320816	Congenital hearing disorder	95827002	Congenital hearing disorder (disorder)
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
375800	Dystonia	15802004	Dystonia disorder
375800	Dystonia	15802004	Dystonia (disorder)
375800	Dystonia	15802004	Dystonia
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder
4176645	Auditory system hereditary disorder	362991006	Auditory system hereditary disorder (disorder)
374366	Sensorineural hearing loss	60700002	Sensory-neural deafness
374366	Sensorineural hearing loss	60700002	SNHL - Sensorineural hearing loss
374366	Sensorineural hearing loss	60700002	Sensorineural hearing loss
374366	Sensorineural hearing loss	60700002	Perceptive hearing loss
374366	Sensorineural hearing loss	60700002	Sensorineural deafness
374366	Sensorineural hearing loss	60700002	Sensorineural hearing loss (disorder)
374366	Sensorineural hearing loss	60700002	Neurosensory deafness
374366	Sensorineural hearing loss	60700002	Perceptive deafness
374366	Sensorineural hearing loss	60700002	PD - Perceptive deafness
